timestamp,open,high,low,close,volume
2026-02-03 04:00:00,37.899,38.409,36.749,37.272,98107.49
2026-02-03 08:00:00,37.288,37.912,35.752,36.088,80688.23
2026-02-03 12:00:00,36.088,36.423,33.568,34.25,129549.14
2026-02-03 16:00:00,34.243,34.726,32.305,33.917,162433.52
2026-02-03 20:00:00,33.907,35.667,32.519,32.72,94043.77
2026-02-04 00:00:00,32.712,33.863,32.425,33.692,65772.76
2026-02-04 04:00:00,33.694,34.044,32.892,33.389,53450.71
2026-02-04 08:00:00,33.389,33.64,32.562,33.355,49119.96
2026-02-04 12:00:00,33.361,34.331,32.537,34.06,77951.82
2026-02-04 16:00:00,34.06,35.416,33.155,35.4,113703.81
2026-02-04 20:00:00,35.395,36.295,34.559,35.522,96545.69
2026-02-05 00:00:00,35.519,35.568,33.269,33.523,77794.27
2026-02-05 04:00:00,33.523,34.72,33.342,34.233,65502.7
2026-02-05 08:00:00,34.249,35.301,32.685,32.917,79830.95
2026-02-05 12:00:00,32.914,33.061,31.12,31.858,147117.16
2026-02-05 16:00:00,31.889,33.386,31.075,32.514,120474.21
2026-02-05 20:00:00,32.525,34.507,31.9,33.08,126590.75
2026-02-06 00:00:00,33.095,36.936,31.369,34.741,154333.65
2026-02-06 04:00:00,34.741,35.561,32.911,32.931,83965.92
2026-02-06 08:00:00,32.942,34.4,32.229,33.925,65417.16
2026-02-06 12:00:00,33.913,34.956,32.342,32.46,86874.62
2026-02-06 16:00:00,32.459,34.536,32.443,33.266,76811.85
2026-02-06 20:00:00,33.263,33.263,32.244,32.39,55146.27
2026-02-07 00:00:00,32.387,33.116,31.534,33.116,56586.41
2026-02-07 04:00:00,33.117,33.301,32.37,32.991,44740.88
2026-02-07 08:00:00,32.977,33.843,32.508,32.755,37406.56
2026-02-07 12:00:00,32.741,33.267,31.906,32.081,36784.41
2026-02-07 16:00:00,32.083,32.516,31.192,31.556,55144.36
2026-02-07 20:00:00,31.555,32.044,31.019,31.408,30668.42
2026-02-08 00:00:00,31.408,31.959,31.0,31.321,27973.69
2026-02-08 04:00:00,31.327,31.887,30.511,31.046,27783.07
2026-02-08 08:00:00,31.046,32.147,30.744,32.049,43390.92
2026-02-08 12:00:00,32.052,32.235,31.101,31.633,32346.69
2026-02-08 16:00:00,31.633,32.979,31.412,32.739,35830.92
2026-02-08 20:00:00,32.749,33.03,32.057,32.446,37640.27
2026-02-09 00:00:00,32.445,33.519,32.255,33.141,41705.65
2026-02-09 04:00:00,33.135,33.256,32.303,32.441,20430.21
2026-02-09 08:00:00,32.44,32.531,31.27,31.384,34846.99
2026-02-09 12:00:00,31.397,32.151,31.2,31.296,40132.8
2026-02-09 16:00:00,31.299,32.243,30.935,32.073,51398.45
2026-02-09 20:00:00,32.072,32.159,31.25,31.346,23357.82
2026-02-10 00:00:00,31.337,31.556,30.606,30.794,23938.01
2026-02-10 04:00:00,30.792,31.012,29.769,30.023,28235.46
2026-02-10 08:00:00,30.025,30.293,29.539,29.566,25303.08
2026-02-10 12:00:00,29.553,30.071,29.236,29.816,35153.04
2026-02-10 16:00:00,29.812,30.536,29.575,29.839,31996.53
2026-02-10 20:00:00,29.83,29.895,28.778,28.852,33904.3
2026-02-11 00:00:00,28.848,29.258,28.704,28.797,32768.17
2026-02-11 04:00:00,28.8,29.423,28.585,28.745,34594.04
2026-02-11 08:00:00,28.752,29.255,28.381,29.108,41542.93
2026-02-11 12:00:00,29.108,29.369,28.314,28.912,61370.98
2026-02-11 16:00:00,28.912,29.794,28.912,29.528,38687.72
2026-02-11 20:00:00,29.527,30.195,29.211,29.388,25620.64
2026-02-12 00:00:00,29.389,30.929,29.386,30.549,22285.73
2026-02-12 04:00:00,30.552,30.702,30.047,30.262,17444.71
2026-02-12 08:00:00,30.262,31.797,30.15,31.63,43773.68
2026-02-12 12:00:00,31.633,31.82,30.656,30.806,50010.28
2026-02-12 16:00:00,30.81,30.909,29.31,29.749,48119.22
2026-02-12 20:00:00,29.757,31.128,29.4,31.102,27393.57
2026-02-13 00:00:00,31.101,31.413,30.432,30.777,25113.93
2026-02-13 04:00:00,30.751,30.982,30.502,30.735,15493.16
2026-02-13 08:00:00,30.735,30.787,30.218,30.561,18511.84
2026-02-13 12:00:00,30.546,32.457,30.012,31.546,53844.29
2026-02-13 16:00:00,31.54,32.133,31.36,31.415,46068.78
2026-02-13 20:00:00,31.409,31.758,31.032,31.586,20727.13
2026-02-14 00:00:00,31.588,32.254,31.484,31.92,16831.85
2026-02-14 04:00:00,31.921,31.933,31.282,31.785,15864.67
2026-02-14 08:00:00,31.788,32.299,31.52,32.11,23211.36
2026-02-14 12:00:00,32.118,32.215,30.983,31.469,25108.5
2026-02-14 16:00:00,31.471,31.544,30.752,31.464,22993.39
2026-02-14 20:00:00,31.465,31.973,31.383,31.861,17895.75
2026-02-15 00:00:00,31.861,32.017,31.179,31.451,19727.7
