timestamp,open,high,low,close,volume
2026-02-03 16:00:00,1.6183,1.6184,1.5264,1.5814,4875907.6
2026-02-03 20:00:00,1.5813,1.6328,1.5666,1.5791,3023768.6
2026-02-04 00:00:00,1.5786,1.6052,1.5673,1.599,1837359.7
2026-02-04 04:00:00,1.5992,1.6084,1.5828,1.6054,2313128.5
2026-02-04 08:00:00,1.6054,1.612,1.579,1.5924,2134053.2
2026-02-04 12:00:00,1.5924,1.5978,1.5304,1.5437,3544610.5
2026-02-04 16:00:00,1.5436,1.5567,1.5045,1.5546,5463765.0
2026-02-04 20:00:00,1.5546,1.5569,1.4955,1.5127,3037714.8
2026-02-05 00:00:00,1.512,1.5151,1.4395,1.4431,4443519.5
2026-02-05 04:00:00,1.4431,1.4581,1.4183,1.4323,4590508.2
2026-02-05 08:00:00,1.4324,1.4449,1.3423,1.365,6060125.8
2026-02-05 12:00:00,1.3652,1.3865,1.2688,1.2962,9562927.9
2026-02-05 16:00:00,1.2972,1.3096,1.208,1.2133,10349902.6
2026-02-05 20:00:00,1.2135,1.2649,1.1372,1.2146,17425457.6
2026-02-06 00:00:00,1.2145,1.2936,1.119,1.2696,16515084.5
2026-02-06 04:00:00,1.2697,1.3348,1.2631,1.2921,6135426.6
2026-02-06 08:00:00,1.2925,1.3876,1.2855,1.3689,6478771.9
2026-02-06 12:00:00,1.3673,1.5437,1.3577,1.5122,11087636.8
2026-02-06 16:00:00,1.5129,1.5336,1.438,1.457,6984891.8
2026-02-06 20:00:00,1.4564,1.4981,1.4388,1.4697,4132411.7
2026-02-07 00:00:00,1.4697,1.4875,1.4331,1.4735,4045958.1
2026-02-07 04:00:00,1.4735,1.4851,1.407,1.4136,4533467.4
2026-02-07 08:00:00,1.4132,1.4286,1.3861,1.3924,3213519.7
2026-02-07 12:00:00,1.3924,1.4404,1.3907,1.4106,3345369.7
2026-02-07 16:00:00,1.4106,1.4481,1.4061,1.4309,2829816.4
2026-02-07 20:00:00,1.4307,1.4411,1.4133,1.423,1124911.6
2026-02-08 00:00:00,1.423,1.4417,1.414,1.417,1075888.7
2026-02-08 04:00:00,1.417,1.4257,1.41,1.4211,829833.3
2026-02-08 08:00:00,1.4212,1.4627,1.4191,1.4526,2281352.1
2026-02-08 12:00:00,1.4528,1.4689,1.4307,1.4403,2692379.9
2026-02-08 16:00:00,1.4403,1.4523,1.4104,1.4502,2150336.0
2026-02-08 20:00:00,1.4503,1.4625,1.4227,1.4308,1725600.9
2026-02-09 00:00:00,1.4308,1.4548,1.4194,1.4521,2144300.9
2026-02-09 04:00:00,1.4519,1.4552,1.4214,1.4256,4802184.9
2026-02-09 08:00:00,1.4256,1.4298,1.373,1.393,6447142.9
2026-02-09 12:00:00,1.3935,1.4501,1.3932,1.4464,4548928.8
2026-02-09 16:00:00,1.4461,1.4648,1.4336,1.4529,2867385.9
2026-02-09 20:00:00,1.4527,1.4584,1.4353,1.437,1420596.6
2026-02-10 00:00:00,1.437,1.453,1.4283,1.4354,1377244.7
2026-02-10 04:00:00,1.4354,1.4518,1.4144,1.422,2104537.1
2026-02-10 08:00:00,1.4221,1.4359,1.4066,1.408,1618270.4
2026-02-10 12:00:00,1.4079,1.4256,1.393,1.4069,2356185.9
2026-02-10 16:00:00,1.4069,1.4289,1.3943,1.4009,1610487.1
2026-02-10 20:00:00,1.4007,1.4046,1.392,1.3998,967333.7
2026-02-11 00:00:00,1.3998,1.4202,1.3943,1.404,1470898.9
2026-02-11 04:00:00,1.4041,1.4087,1.3581,1.3667,2834471.5
2026-02-11 08:00:00,1.367,1.3803,1.3553,1.3792,1922092.5
2026-02-11 12:00:00,1.3791,1.4092,1.3464,1.3543,4672893.4
2026-02-11 16:00:00,1.3541,1.3868,1.3424,1.3788,2539445.9
2026-02-11 20:00:00,1.3785,1.3971,1.3598,1.3696,1700212.4
2026-02-12 00:00:00,1.3696,1.3864,1.3685,1.3752,1347049.4
2026-02-12 04:00:00,1.3758,1.3886,1.3724,1.3819,1316006.5
2026-02-12 08:00:00,1.382,1.4087,1.3762,1.4014,1825605.3
2026-02-12 12:00:00,1.4014,1.4027,1.3748,1.3757,1979392.0
2026-02-12 16:00:00,1.3757,1.3797,1.346,1.3646,2710546.3
2026-02-12 20:00:00,1.3646,1.3699,1.3488,1.3633,1360522.6
2026-02-13 00:00:00,1.3633,1.3715,1.3492,1.363,1302998.1
2026-02-13 04:00:00,1.3644,1.368,1.3487,1.354,1449033.0
